transaction_id,sender,receiver,amount,timestamp,is_suspicious
2447,user_42,user_64,367.68,2025-05-26 04:22:00,0
2448,user_268,user_123,3534.0,2025-04-10 18:19:00,0
2449,user_263,user_254,179.52,2025-01-16 15:55:00,0
2450,user_259,user_114,4213.86,2025-01-20 11:51:00,0
2451,user_283,user_20,2335.06,2025-01-15 01:19:00,0
2452,user_114,user_16,476.34,2025-03-27 17:21:00,0
2453,user_40,user_145,3537.03,2025-03-09 10:58:00,0
2454,user_220,user_208,2451.56,2025-02-04 03:11:00,0
2455,user_129,user_19,962.83,2025-01-02 12:43:00,0
2456,user_8,user_166,88.21,2025-04-11 11:47:00,0
2457,user_101,user_38,2095.81,2025-05-08 12:43:00,0
2458,user_176,user_181,1579.78,2025-04-02 19:36:00,1
2459,user_107,user_105,479.91,2025-04-24 17:31:00,0
2460,user_101,user_100,1343.97,2025-05-30 18:51:00,0
2461,user_260,user_90,3155.99,2025-03-05 15:43:00,0
2462,user_246,user_300,2654.25,2025-04-01 04:04:00,0
2463,user_275,user_79,354.25,2025-01-09 11:33:00,0
2464,user_32,user_73,4842.47,2025-01-12 18:24:00,0
2465,user_137,user_176,4436.97,2025-02-16 08:03:00,0
2466,user_12,user_96,1303.54,2025-05-19 17:01:00,0
2467,user_16,user_103,620.47,2025-02-17 21:07:00,0
2468,user_129,user_224,4712.59,2025-04-25 22:49:00,0
2469,user_63,user_6,2311.1,2025-06-12 08:23:00,0
2470,user_109,user_122,1562.72,2025-01-25 10:31:00,0
2471,user_21,user_236,2456.89,2025-06-21 14:49:00,0
2472,user_158,user_116,3865.99,2025-06-24 20:07:00,0
2473,user_269,user_163,850.24,2025-02-20 04:24:00,0
2474,user_162,user_226,3839.8,2025-05-12 05:56:00,0
2475,user_260,user_230,3749.74,2025-04-25 10:56:00,0
2476,user_102,user_182,2701.35,2025-05-09 02:56:00,0
2477,user_223,user_249,4330.55,2025-06-02 10:09:00,0
2478,user_59,user_210,669.4,2025-05-26 10:09:00,0
2479,user_247,user_144,2981.44,2025-05-24 20:36:00,0
2480,user_128,user_96,2252.22,2025-04-24 20:38:00,0
2481,user_283,user_244,2117.24,2025-03-11 08:06:00,0
2482,user_25,user_86,1270.28,2025-03-25 00:30:00,0
2483,user_131,user_184,1867.68,2025-03-01 00:03:00,0
2484,user_196,user_121,549.67,2025-01-01 16:12:00,0
2485,user_281,user_92,1265.48,2025-03-10 21:39:00,0
2486,user_154,user_70,1367.11,2025-04-06 14:53:00,0
2487,user_133,user_260,3606.13,2025-06-04 14:21:00,0
2488,user_227,user_279,252.27,2025-02-04 12:58:00,0
2489,user_189,user_137,3259.45,2025-05-12 02:06:00,0
2490,user_265,user_187,1114.84,2025-02-08 00:57:00,0
2491,user_134,user_221,2224.07,2025-01-11 02:10:00,1
2492,user_211,user_46,1511.02,2025-04-07 03:06:00,0
2493,user_60,user_278,1130.12,2025-02-02 07:29:00,0
2494,user_213,user_192,2764.64,2025-03-13 10:55:00,0
2495,user_216,user_8,1793.31,2025-02-05 21:54:00,0
2496,user_226,user_276,4830.31,2025-06-02 15:51:00,0
2497,user_131,user_179,4818.11,2025-03-28 15:10:00,0
2498,user_76,user_39,2224.14,2025-04-30 15:44:00,0
2499,user_286,user_293,3977.49,2025-05-08 04:31:00,0
2500,user_277,user_178,76.21,2025-03-25 22:43:00,0
2501,user_156,user_162,2743.58,2025-04-10 17:42:00,0
2502,user_248,user_104,3719.06,2025-06-28 17:51:00,0
2503,user_218,user_161,1092.55,2025-03-03 05:56:00,0
2504,user_190,user_287,315.25,2025-02-11 22:25:00,0
2505,user_163,user_123,788.04,2025-02-14 22:56:00,0
2506,user_180,user_54,2214.82,2025-06-08 01:57:00,0
2507,user_34,user_197,2536.79,2025-01-22 00:28:00,0
2508,user_41,user_242,1910.62,2025-06-29 02:20:00,0
2509,user_75,user_113,2205.47,2025-06-19 06:07:00,0
2510,user_279,user_23,2356.47,2025-06-04 19:48:00,0
2511,user_176,user_46,3849.49,2025-04-05 00:02:00,0
2512,user_150,user_135,535.16,2025-05-10 05:46:00,0
2513,user_273,user_118,3847.06,2025-01-21 22:18:00,0
2514,user_108,user_189,3446.25,2025-05-22 00:14:00,0
2515,user_139,user_131,3710.89,2025-06-24 06:07:00,0
2516,user_271,user_212,3675.0,2025-03-28 13:30:00,0
2517,user_289,user_113,2358.25,2025-01-10 07:52:00,0
2518,user_212,user_44,1064.89,2025-02-16 13:38:00,0
2519,user_272,user_128,2687.78,2025-02-10 09:35:00,0
2520,user_66,user_158,4790.33,2025-01-24 03:29:00,0
2521,user_248,user_273,2946.74,2025-05-19 23:48:00,0
2522,user_156,user_45,65.13,2025-04-10 14:00:00,0
2523,user_47,user_108,307.96,2025-04-25 19:19:00,0
2524,user_201,user_219,4964.39,2025-01-05 15:17:00,0
2525,user_148,user_177,369.01,2025-05-14 22:42:00,0
2526,user_124,user_228,239.77,2025-02-04 23:17:00,0
2527,user_1,user_191,1771.59,2025-02-08 18:12:00,0
2528,user_247,user_160,4846.89,2025-01-29 21:36:00,0
2529,user_128,user_267,1600.19,2025-05-14 13:56:00,0
2530,user_191,user_190,2055.32,2025-05-06 13:33:00,0
2531,user_67,user_175,3174.04,2025-05-09 03:50:00,0
2532,user_4,user_290,130.32,2025-05-09 13:28:00,0
2533,user_294,user_145,4489.84,2025-06-04 13:15:00,0
2534,user_143,user_232,2602.02,2025-02-01 14:54:00,0
2535,user_191,user_204,2339.39,2025-05-26 22:08:00,0
2536,user_21,user_213,4305.03,2025-02-14 13:22:00,0
2537,user_227,user_40,4765.85,2025-02-01 01:11:00,0
2538,user_117,user_275,2122.89,2025-04-17 20:37:00,0
2539,user_142,user_82,870.48,2025-03-08 15:40:00,0
2540,user_39,user_181,4080.39,2025-01-14 23:43:00,0
2541,user_252,user_83,2022.27,2025-05-24 16:20:00,0
2542,user_207,user_262,4678.37,2025-03-17 06:20:00,0
2543,user_210,user_272,4750.0,2025-05-15 09:45:00,0
2544,user_115,user_200,583.0,2025-04-13 03:29:00,0
2545,user_225,user_240,4783.2,2025-05-15 21:54:00,0
2546,user_134,user_180,1847.67,2025-06-04 02:51:00,0
2547,user_251,user_171,3234.8,2025-01-29 18:23:00,0
2548,user_219,user_295,183.4,2025-01-29 23:13:00,0
2549,user_91,user_177,4445.53,2025-06-02 00:48:00,0
2550,user_46,user_237,3211.57,2025-02-21 14:30:00,0
2551,user_38,user_138,3221.34,2025-01-02 12:45:00,0
2552,user_142,user_129,4511.86,2025-02-06 23:46:00,0
2553,user_100,user_49,2546.65,2025-04-10 14:14:00,0
2554,user_190,user_164,2058.48,2025-05-20 07:55:00,0
2555,user_35,user_277,4331.98,2025-05-15 21:42:00,0
2556,user_147,user_293,3714.68,2025-02-26 20:23:00,0
2557,user_30,user_116,4745.39,2025-04-16 17:52:00,0
2558,user_84,user_24,4701.21,2025-04-07 00:20:00,0
2559,user_281,user_25,1917.81,2025-03-29 15:53:00,0
2560,user_270,user_127,2240.46,2025-01-02 22:48:00,0
2561,user_154,user_234,1287.36,2025-01-10 14:51:00,0
2562,user_102,user_209,3306.63,2025-05-28 04:42:00,0
2563,user_215,user_93,1829.06,2025-04-01 23:02:00,0
2564,user_150,user_94,3932.64,2025-05-17 02:40:00,0
2565,user_83,user_225,616.54,2025-04-12 11:30:00,0
2566,user_110,user_280,590.85,2025-01-11 03:40:00,0
2567,user_275,user_11,1030.23,2025-05-08 15:47:00,0
2568,user_201,user_12,430.62,2025-02-13 17:55:00,0
2569,user_284,user_35,3103.96,2025-06-08 05:18:00,0
2570,user_173,user_228,745.29,2025-01-26 11:21:00,0
2571,user_206,user_220,808.21,2025-02-14 19:09:00,0
2572,user_63,user_141,81.0,2025-05-29 21:31:00,0
2573,user_73,user_23,3912.63,2025-02-17 00:23:00,0
2574,user_251,user_83,4063.36,2025-05-19 00:32:00,0
2575,user_124,user_229,818.49,2025-05-19 00:55:00,0
2576,user_121,user_80,3700.23,2025-06-16 01:28:00,0
2577,user_275,user_290,2173.39,2025-01-30 06:16:00,0
2578,user_120,user_159,1205.58,2025-06-04 11:32:00,0
2579,user_164,user_128,3110.71,2025-06-24 18:11:00,0
2580,user_286,user_190,900.64,2025-03-07 01:39:00,0
2581,user_265,user_31,3786.85,2025-03-03 10:16:00,0
2582,user_161,user_15,247.6,2025-02-27 16:46:00,0
2583,user_89,user_75,4796.06,2025-04-27 06:15:00,0
2584,user_142,user_34,2953.9,2025-03-23 14:49:00,1
2585,user_203,user_196,2901.45,2025-01-13 16:14:00,0
2586,user_227,user_29,35108.22,2025-02-12 13:13:00,1
2587,user_222,user_194,69.4,2025-05-13 10:03:00,0
2588,user_41,user_16,2497.59,2025-03-23 15:34:00,0
2589,user_196,user_77,1756.53,2025-03-21 18:07:00,0
2590,user_68,user_293,2905.86,2025-03-15 07:07:00,0
2591,user_264,user_81,1135.03,2025-05-13 16:34:00,0
2592,user_2,user_124,333.85,2025-05-31 12:35:00,0
2593,user_125,user_19,3133.41,2025-01-09 23:26:00,0
2594,user_110,user_102,2090.08,2025-06-10 00:31:00,0
2595,user_86,user_77,3116.2,2025-05-16 15:36:00,0
2596,user_120,user_229,1060.59,2025-06-20 21:33:00,0
2597,user_127,user_297,1700.32,2025-06-23 03:56:00,0
2598,user_255,user_203,2812.79,2025-03-04 04:07:00,0
2599,user_183,user_61,2969.63,2025-03-16 13:47:00,0
2600,user_16,user_26,1867.85,2025-01-20 03:23:00,0
2601,user_62,user_71,1407.47,2025-04-23 08:00:00,0
2602,user_158,user_103,1375.77,2025-06-06 16:31:00,0
2603,user_268,user_157,881.75,2025-04-25 17:22:00,0
2604,user_35,user_194,1633.77,2025-01-01 15:25:00,0
2605,user_267,user_275,1005.21,2025-06-24 11:59:00,0
2606,user_64,user_186,3172.74,2025-02-05 19:55:00,0
2607,user_50,user_113,2849.64,2025-04-01 10:49:00,0
2608,user_255,user_165,1919.12,2025-01-12 08:01:00,0
2609,user_149,user_61,1635.89,2025-04-09 12:01:00,0
2610,user_276,user_92,1195.69,2025-04-27 13:00:00,0
2611,user_172,user_286,2681.94,2025-04-29 19:40:00,0
2612,user_201,user_153,4595.32,2025-01-12 05:11:00,0
2613,user_35,user_225,3431.66,2025-02-22 20:53:00,0
2614,user_216,user_127,35254.71,2025-01-24 17:47:00,1
2615,user_65,user_193,41454.33,2025-01-31 10:35:00,1
2616,user_8,user_115,1764.66,2025-01-01 00:59:00,0
2617,user_76,user_262,323.75,2025-06-11 01:00:00,0
2618,user_174,user_18,3116.57,2025-05-31 13:09:00,0
2619,user_47,user_10,951.47,2025-01-19 21:55:00,0
2620,user_15,user_92,2849.53,2025-03-07 10:08:00,0
2621,user_147,user_139,3700.16,2025-02-16 14:34:00,0
2622,user_26,user_52,3920.36,2025-05-03 12:38:00,0
2623,user_93,user_195,1516.18,2025-03-31 17:11:00,0
2624,user_232,user_206,2567.04,2025-03-20 08:31:00,0
2625,user_21,user_287,3108.62,2025-03-26 15:29:00,0
2626,user_38,user_93,4099.21,2025-06-28 12:17:00,0
2627,user_276,user_145,3809.33,2025-02-26 15:43:00,0
2628,user_157,user_86,4940.0,2025-01-23 08:00:00,0
2629,user_179,user_153,50.34,2025-03-10 18:11:00,0
2630,user_132,user_2,2193.07,2025-06-03 13:57:00,0
2631,user_28,user_260,1287.66,2025-01-04 15:57:00,0
2632,user_260,user_164,608.27,2025-04-03 06:12:00,0
2633,user_76,user_6,4558.46,2025-05-04 08:51:00,0
2634,user_67,user_149,4989.83,2025-03-23 07:41:00,0
2635,user_194,user_205,911.18,2025-06-18 10:01:00,0
2636,user_162,user_118,609.56,2025-02-12 04:30:00,1
2637,user_257,user_89,1382.52,2025-02-09 12:22:00,0
2638,user_72,user_154,4175.96,2025-05-27 17:10:00,0
2639,user_87,user_167,1476.51,2025-03-23 03:29:00,0
2640,user_262,user_161,293.94,2025-03-09 09:32:00,0
2641,user_214,user_270,271.94,2025-03-30 19:34:00,0
2642,user_153,user_56,2142.84,2025-04-24 08:33:00,0
2643,user_210,user_228,4659.81,2025-05-02 22:11:00,0
2644,user_61,user_149,1436.74,2025-04-24 03:58:00,0
2645,user_268,user_46,2141.52,2025-04-08 03:12:00,0
2646,user_262,user_144,518.65,2025-02-04 08:20:00,0
2647,user_218,user_238,2472.93,2025-03-31 21:04:00,0
2648,user_283,user_272,3485.77,2025-02-19 06:55:00,0
2649,user_136,user_120,1363.04,2025-05-20 12:35:00,0
2650,user_93,user_220,1490.59,2025-04-03 15:56:00,0
2651,user_109,user_8,4211.46,2025-01-12 12:08:00,0
2652,user_241,user_275,283.65,2025-04-28 11:24:00,1
2653,user_142,user_66,3185.99,2025-05-21 08:11:00,0
2654,user_291,user_79,1975.48,2025-02-13 12:39:00,0
2655,user_237,user_86,1498.92,2025-02-15 16:21:00,0
2656,user_177,user_124,3291.39,2025-01-06 20:30:00,0
2657,user_141,user_202,4175.0,2025-05-23 05:11:00,0
2658,user_189,user_150,2796.38,2025-01-27 20:52:00,0
2659,user_49,user_46,165.16,2025-01-21 21:26:00,0
2660,user_190,user_113,2312.39,2025-02-04 11:51:00,0
2661,user_136,user_91,2319.17,2025-06-09 06:14:00,0
2662,user_43,user_141,2723.55,2025-04-11 16:13:00,0
2663,user_90,user_289,3358.08,2025-01-03 17:07:00,0
2664,user_295,user_218,106.4,2025-06-09 11:32:00,0
2665,user_245,user_77,2515.04,2025-01-20 20:44:00,0
2666,user_192,user_152,2945.66,2025-01-27 07:09:00,0
2667,user_106,user_239,1723.33,2025-04-12 02:49:00,0
2668,user_233,user_115,3345.14,2025-04-10 16:53:00,0
2669,user_265,user_94,1148.61,2025-06-26 18:37:00,0
2670,user_37,user_48,1593.69,2025-03-24 19:41:00,0
2671,user_41,user_191,4814.15,2025-04-27 23:23:00,0
2672,user_17,user_12,1746.87,2025-03-21 14:39:00,0
2673,user_277,user_156,4186.68,2025-03-19 13:30:00,1
2674,user_59,user_172,2982.45,2025-04-27 14:13:00,0
2675,user_183,user_296,4855.17,2025-06-02 15:24:00,0
2676,user_41,user_177,4915.57,2025-03-29 05:12:00,0
2677,user_39,user_57,2902.49,2025-01-05 05:13:00,0
2678,user_192,user_203,15.42,2025-06-20 18:21:00,0
2679,user_267,user_185,4504.28,2025-05-14 09:17:00,0
2680,user_147,user_121,2855.49,2025-05-24 20:49:00,0
2681,user_127,user_226,1836.32,2025-01-13 13:41:00,0
2682,user_46,user_202,4147.68,2025-06-18 03:24:00,0
2683,user_45,user_216,2005.16,2025-04-23 20:18:00,0
2684,user_1,user_43,179.88,2025-03-07 21:17:00,0
2685,user_168,user_23,4107.15,2025-01-06 01:53:00,0
2686,user_108,user_155,2733.84,2025-04-23 09:25:00,0
2687,user_19,user_186,1697.34,2025-04-21 11:15:00,0
2688,user_72,user_249,1261.95,2025-02-11 10:28:00,0
2689,user_109,user_237,2973.05,2025-03-05 20:36:00,0
2690,user_268,user_293,1048.17,2025-05-21 12:02:00,0
2691,user_240,user_134,1626.02,2025-03-21 22:07:00,0
2692,user_90,user_22,3186.29,2025-03-24 22:51:00,0
2693,user_103,user_88,4408.91,2025-03-06 08:35:00,0
2694,user_250,user_153,2669.12,2025-03-05 15:14:00,0
2695,user_8,user_125,3797.94,2025-05-01 09:26:00,0
2696,user_153,user_79,3817.67,2025-04-11 10:54:00,0
2697,user_174,user_51,3325.13,2025-03-17 18:39:00,0
2698,user_158,user_216,1236.73,2025-04-11 13:52:00,0
2699,user_215,user_176,4335.28,2025-02-19 20:31:00,0
2700,user_177,user_253,2187.02,2025-02-27 01:18:00,0
2701,user_175,user_246,230.61,2025-04-27 00:15:00,0
2702,user_146,user_227,1230.62,2025-04-30 00:21:00,0
2703,user_161,user_106,3830.09,2025-01-21 15:15:00,0
2704,user_127,user_193,354.98,2025-04-27 07:27:00,0
2705,user_82,user_36,745.35,2025-06-01 16:00:00,0
2706,user_147,user_204,3474.19,2025-06-16 02:24:00,0
2707,user_239,user_267,4464.08,2025-03-03 07:00:00,0
2708,user_84,user_268,3172.32,2025-05-07 20:13:00,0
2709,user_113,user_170,1119.23,2025-04-04 13:24:00,0
2710,user_225,user_39,276.53,2025-01-19 06:17:00,0
2711,user_243,user_139,3079.48,2025-06-09 01:10:00,0
2712,user_143,user_292,246.52,2025-04-11 18:20:00,0
2713,user_41,user_52,3067.48,2025-04-11 14:35:00,0
2714,user_258,user_287,1135.64,2025-01-05 09:07:00,0
2715,user_285,user_289,4524.23,2025-04-23 18:37:00,0
2716,user_105,user_141,2380.71,2025-02-10 16:56:00,0
2717,user_202,user_146,1127.45,2025-05-14 00:35:00,0
2718,user_266,user_184,4267.2,2025-04-23 22:46:00,0
2719,user_210,user_152,1277.64,2025-03-25 05:08:00,0
2720,user_51,user_201,1539.93,2025-05-30 21:50:00,0
2721,user_118,user_128,21213.75,2025-05-18 14:23:00,1
2722,user_201,user_287,1550.87,2025-04-12 09:24:00,0
2723,user_39,user_253,2056.72,2025-04-12 23:01:00,0
2724,user_28,user_266,1744.85,2025-01-07 01:27:00,0
2725,user_259,user_188,590.84,2025-05-10 11:58:00,0
2726,user_84,user_230,204.09,2025-01-13 00:52:00,0
2727,user_155,user_271,3625.46,2025-06-07 01:02:00,0
2728,user_117,user_259,3229.23,2025-04-09 13:06:00,0
2729,user_2,user_299,1419.01,2025-04-16 03:17:00,0
2730,user_93,user_198,1485.04,2025-04-08 10:05:00,0
2731,user_166,user_56,4725.58,2025-06-25 06:03:00,0
2732,user_296,user_203,4938.48,2025-03-20 23:41:00,0
2733,user_258,user_271,2372.44,2025-06-26 15:45:00,0
2734,user_81,user_109,4014.23,2025-04-02 23:55:00,0
2735,user_268,user_116,3686.06,2025-02-09 13:31:00,0
2736,user_235,user_92,1493.62,2025-06-23 02:31:00,0
2737,user_213,user_138,302.23,2025-06-22 16:55:00,0
2738,user_62,user_57,721.36,2025-05-09 13:02:00,0
2739,user_49,user_50,4193.09,2025-02-20 17:22:00,0
2740,user_127,user_71,3658.76,2025-03-08 02:35:00,0
2741,user_223,user_82,3325.03,2025-04-07 07:03:00,0
2742,user_279,user_105,661.94,2025-03-30 07:04:00,0
2743,user_294,user_88,3203.25,2025-01-10 00:36:00,0
2744,user_284,user_2,3863.04,2025-06-12 19:16:00,0
2745,user_277,user_84,4304.4,2025-02-06 10:45:00,0
2746,user_107,user_43,76.02,2025-02-03 05:10:00,0
2747,user_146,user_154,3425.53,2025-01-24 20:50:00,0
2748,user_99,user_94,105.3,2025-02-09 23:32:00,0
2749,user_73,user_298,3537.3,2025-05-26 21:20:00,0
2750,user_122,user_133,3181.75,2025-01-21 04:58:00,0
2751,user_30,user_65,750.26,2025-05-14 18:33:00,0
2752,user_188,user_290,3832.95,2025-01-02 12:36:00,0
2753,user_288,user_257,351.05,2025-04-09 17:23:00,0
2754,user_195,user_213,4133.73,2025-05-27 23:28:00,0
2755,user_156,user_148,1317.03,2025-05-17 08:06:00,0
2756,user_172,user_61,3447.37,2025-02-04 05:02:00,0
2757,user_41,user_149,4619.21,2025-06-20 09:52:00,0
2758,user_63,user_88,1705.74,2025-06-27 05:16:00,0
2759,user_23,user_278,2519.44,2025-04-06 04:55:00,0
2760,user_75,user_82,2320.96,2025-01-15 06:23:00,0
2761,user_48,user_129,796.48,2025-05-13 17:01:00,0
2762,user_160,user_286,2955.66,2025-06-06 05:45:00,0
2763,user_118,user_280,18435.07,2025-03-12 22:51:00,1
2764,user_100,user_270,4585.21,2025-05-01 10:09:00,0
2765,user_167,user_292,4255.5,2025-04-30 02:01:00,0
2766,user_290,user_203,2555.0,2025-02-18 23:40:00,0
2767,user_156,user_24,3597.9,2025-04-08 22:35:00,0
2768,user_7,user_208,4005.91,2025-04-11 14:28:00,0
2769,user_196,user_280,2472.51,2025-01-29 10:52:00,0
2770,user_56,user_205,585.98,2025-02-20 10:13:00,0
2771,user_193,user_152,2195.27,2025-03-08 05:44:00,0
2772,user_47,user_26,4213.97,2025-02-24 05:02:00,0
2773,user_148,user_194,2987.24,2025-01-03 06:21:00,0
2774,user_275,user_238,3625.05,2025-01-12 20:06:00,0
2775,user_157,user_75,934.49,2025-01-10 07:17:00,0
2776,user_202,user_163,4822.05,2025-05-13 23:48:00,0
2777,user_126,user_299,2026.36,2025-03-05 01:25:00,0
2778,user_294,user_29,3271.64,2025-06-11 15:26:00,0
2779,user_64,user_165,104.17,2025-01-18 21:17:00,0
2780,user_176,user_186,645.32,2025-06-22 18:18:00,0
2781,user_116,user_54,3912.35,2025-04-12 15:31:00,0
2782,user_204,user_295,4840.17,2025-06-27 09:36:00,0
2783,user_31,user_42,1607.08,2025-04-03 08:14:00,0
2784,user_113,user_285,195.53,2025-03-24 12:59:00,0
2785,user_67,user_138,1810.72,2025-06-20 21:28:00,0
2786,user_75,user_187,97.17,2025-01-30 10:39:00,0
2787,user_45,user_204,969.94,2025-02-03 13:30:00,0
2788,user_260,user_42,3764.84,2025-05-04 04:20:00,0
2789,user_154,user_288,4686.07,2025-06-25 00:55:00,0
2790,user_155,user_26,446.37,2025-04-04 16:38:00,0
2791,user_234,user_56,2793.92,2025-04-10 14:31:00,0
2792,user_51,user_253,1276.87,2025-05-06 07:28:00,0
2793,user_262,user_122,703.91,2025-02-17 06:16:00,0
2794,user_125,user_106,1102.71,2025-01-29 08:32:00,0
2795,user_245,user_130,2893.04,2025-04-15 23:30:00,0
2796,user_30,user_158,335.02,2025-03-23 07:35:00,0
2797,user_122,user_231,2176.75,2025-03-14 21:47:00,0
2798,user_125,user_91,684.79,2025-05-06 17:14:00,0
2799,user_37,user_22,1370.66,2025-03-03 13:52:00,0
2800,user_170,user_290,961.86,2025-01-25 22:05:00,0
2801,user_124,user_110,4416.05,2025-06-07 20:48:00,0
2802,user_35,user_49,3542.98,2025-01-15 16:37:00,0
2803,user_87,user_129,4343.63,2025-05-05 14:44:00,0
2804,user_134,user_73,1923.48,2025-01-14 15:54:00,0
2805,user_196,user_53,1573.93,2025-01-23 11:17:00,0
2806,user_274,user_168,1909.13,2025-01-09 17:38:00,0
2807,user_201,user_45,102.56,2025-03-31 04:57:00,0
2808,user_285,user_105,3626.27,2025-04-03 14:03:00,0
2809,user_77,user_150,1755.36,2025-05-26 22:01:00,0
2810,user_59,user_146,1573.49,2025-04-28 00:21:00,0
2811,user_126,user_204,2994.72,2025-06-05 08:33:00,0
2812,user_109,user_299,2186.89,2025-05-04 13:43:00,0
2813,user_224,user_167,4904.41,2025-06-01 02:38:00,0
2814,user_278,user_201,1787.7,2025-04-19 17:31:00,0
2815,user_68,user_134,3073.34,2025-04-06 11:33:00,0
2816,user_69,user_211,1565.14,2025-05-08 06:36:00,0
2817,user_165,user_48,4953.07,2025-04-19 02:23:00,0
2818,user_162,user_126,2231.1,2025-05-14 08:12:00,0
2819,user_42,user_239,3174.3,2025-06-05 06:27:00,0
2820,user_109,user_7,642.34,2025-06-01 00:03:00,0
2821,user_51,user_272,3667.79,2025-03-13 16:29:00,0
2822,user_250,user_37,1353.36,2025-04-10 11:54:00,0
2823,user_21,user_211,2248.58,2025-06-11 03:02:00,0
2824,user_300,user_165,4416.83,2025-03-28 02:21:00,0
2825,user_139,user_125,4853.06,2025-06-28 10:07:00,0
2826,user_92,user_192,2128.61,2025-06-04 08:34:00,0
2827,user_280,user_218,4175.67,2025-04-15 10:02:00,0
2828,user_125,user_214,276.21,2025-04-14 14:42:00,0
2829,user_111,user_62,4239.39,2025-01-26 17:57:00,0
2830,user_139,user_161,3151.26,2025-06-27 13:12:00,0
2831,user_273,user_66,2448.64,2025-03-21 22:56:00,0
2832,user_99,user_286,4450.92,2025-04-15 11:48:00,0
2833,user_252,user_239,4228.23,2025-05-14 06:40:00,0
2834,user_104,user_20,1491.76,2025-05-30 00:00:00,0
2835,user_214,user_188,3959.53,2025-02-12 00:50:00,0
2836,user_249,user_82,506.46,2025-05-16 15:46:00,0
2837,user_152,user_202,4115.59,2025-03-24 01:39:00,0
2838,user_250,user_132,3380.52,2025-01-19 20:02:00,0
2839,user_275,user_37,448.45,2025-01-21 09:41:00,0
2840,user_165,user_132,3418.57,2025-05-03 13:47:00,0
2841,user_8,user_77,2906.79,2025-03-15 08:14:00,0
2842,user_284,user_89,2976.81,2025-04-18 04:19:00,0
2843,user_5,user_253,1461.41,2025-03-20 15:51:00,0
2844,user_145,user_194,1339.82,2025-06-24 19:44:00,0
2845,user_101,user_176,3815.05,2025-06-15 16:55:00,0
2846,user_164,user_33,1291.5,2025-05-15 01:30:00,0
2847,user_147,user_58,2236.85,2025-04-06 22:40:00,0
2848,user_64,user_201,3477.0,2025-03-09 14:34:00,0
2849,user_91,user_28,407.29,2025-03-30 16:48:00,0
2850,user_117,user_35,2976.8,2025-01-09 21:42:00,0
2851,user_267,user_125,2950.99,2025-06-23 23:28:00,0
2852,user_173,user_42,3424.3,2025-05-06 21:28:00,0
2853,user_47,user_85,1855.94,2025-04-27 10:21:00,0
2854,user_140,user_188,2250.41,2025-05-17 08:14:00,0
2855,user_246,user_111,1656.55,2025-05-12 05:43:00,0
2856,user_149,user_271,4042.76,2025-04-03 00:28:00,0
2857,user_246,user_105,661.75,2025-05-14 23:26:00,0
2858,user_5,user_41,4815.14,2025-05-15 00:00:00,0
2859,user_184,user_215,3177.83,2025-03-19 05:21:00,0
2860,user_20,user_71,4435.66,2025-01-19 22:41:00,0
2861,user_46,user_56,2136.89,2025-03-03 02:57:00,0
2862,user_12,user_236,1668.07,2025-03-08 16:05:00,0
2863,user_70,user_281,4504.62,2025-02-28 14:43:00,0
2864,user_17,user_105,503.38,2025-03-15 15:03:00,0
2865,user_147,user_162,594.37,2025-05-09 11:44:00,0
2866,user_154,user_191,1503.74,2025-01-16 19:26:00,0
2867,user_108,user_9,4799.28,2025-06-07 04:25:00,0
2868,user_236,user_60,3169.01,2025-04-16 18:05:00,0
2869,user_70,user_225,2775.43,2025-03-07 04:51:00,0
2870,user_183,user_188,30748.6,2025-02-13 05:19:00,1
2871,user_250,user_70,2093.2,2025-04-17 16:09:00,0
2872,user_228,user_293,3792.79,2025-04-03 23:06:00,0
2873,user_102,user_287,1972.22,2025-05-13 03:16:00,0
2874,user_75,user_169,4133.55,2025-06-17 07:04:00,0
2875,user_216,user_62,1343.8,2025-04-24 11:16:00,0
2876,user_203,user_14,1394.96,2025-02-09 10:04:00,0
2877,user_192,user_164,2616.69,2025-01-22 10:18:00,0
2878,user_249,user_245,2159.5,2025-01-30 18:10:00,0
2879,user_242,user_8,3244.1,2025-04-11 01:30:00,0
2880,user_179,user_154,1827.81,2025-03-30 07:31:00,0
2881,user_219,user_36,1160.45,2025-02-27 15:37:00,0
2882,user_82,user_48,2354.34,2025-02-05 06:30:00,0
2883,user_92,user_85,2809.17,2025-02-26 08:00:00,0
2884,user_175,user_28,721.57,2025-01-07 20:10:00,0
2885,user_239,user_196,2788.03,2025-06-04 09:09:00,0
2886,user_260,user_208,1603.09,2025-03-16 03:19:00,0
2887,user_163,user_204,1968.33,2025-06-17 01:20:00,0
2888,user_48,user_104,9640.27,2025-05-03 22:47:00,1
2889,user_116,user_230,4657.74,2025-05-17 12:22:00,0
2890,user_225,user_101,3419.85,2025-02-15 14:56:00,0
2891,user_147,user_29,1319.68,2025-04-19 23:04:00,0
2892,user_63,user_127,3228.71,2025-06-08 04:58:00,0
2893,user_294,user_10,4244.38,2025-03-02 23:46:00,0
2894,user_13,user_106,2014.13,2025-06-06 23:29:00,0
2895,user_189,user_167,4151.49,2025-04-19 07:18:00,0
2896,user_287,user_257,780.53,2025-06-09 00:42:00,0
2897,user_208,user_295,4115.68,2025-04-07 20:50:00,0
2898,user_114,user_277,2706.07,2025-03-27 12:32:00,0
2899,user_22,user_65,1122.64,2025-01-05 22:01:00,0
