sender,amount,category,timestamp,device,location,label,receiver
user_40,75.33,travel,2025-08-28 03:57:53.888074,device_2,CA,0,user_119
user_82,193.82,mobile_recharge,2025-08-28 13:11:53.888084,device_26,TX,0,user_134
user_4,220.02,mobile_recharge,2025-08-28 12:23:53.888094,device_10,IN,0,user_190
user_48,112.41,groceries,2025-08-28 04:55:53.888103,device_31,CA,0,user_185
user_70,171.97,groceries,2025-08-28 01:18:53.888112,device_26,CA,0,user_5
user_78,415.74,luxury,2025-08-28 08:48:53.888121,device_15,CA,0,user_139
user_125,305.38,travel,2025-08-28 03:30:53.888131,device_28,CA,0,user_51
user_125,484.7,groceries,2025-08-28 06:13:53.888140,device_7,NY,0,user_134
user_83,354.48,luxury,2025-08-28 08:24:53.888149,device_10,CA,0,user_144
user_133,471.95,electronics,2025-08-28 04:04:53.888159,device_32,NY,0,user_88
user_79,317.6,gambling,2025-08-27 20:45:53.888169,device_20,SG,0,user_2
user_159,217.35,groceries,2025-08-27 21:50:53.888177,device_9,IN,0,user_128
user_73,173.84,gambling,2025-08-27 18:46:53.888187,device_9,TX,0,user_22
user_145,485.36,groceries,2025-08-28 17:40:53.888196,device_29,TX,0,user_51
user_107,126.82,gambling,2025-08-27 18:47:53.888205,device_15,TX,0,user_62
user_163,458.29,travel,2025-08-28 08:42:53.888215,device_36,TX,0,user_54
user_148,397.94,mobile_recharge,2025-08-28 11:38:53.888224,device_9,TX,0,user_94
user_162,288.28,electronics,2025-08-27 22:02:53.888234,device_40,CA,0,user_95
user_64,246.85,travel,2025-08-28 17:37:53.888243,device_21,IN,0,user_152
user_25,195.15,electronics,2025-08-27 20:59:53.888252,device_21,NY,0,user_108
user_136,248.02,luxury,2025-08-28 09:12:53.888262,device_5,UK,0,user_35
user_100,389.83,gambling,2025-08-28 13:23:53.888272,device_24,NY,0,user_120
user_122,127.06,mobile_recharge,2025-08-28 18:10:53.888281,device_21,TX,0,user_183
user_159,243.86,electronics,2025-08-28 08:58:53.888292,device_21,UK,0,user_145
user_81,304.36,luxury,2025-08-28 11:27:53.888303,device_42,CA,0,user_108
user_153,304.52,gambling,2025-08-28 16:12:53.888312,device_48,CA,0,user_58
user_135,400.43,gambling,2025-08-28 09:48:53.888321,device_25,UK,0,user_79
user_180,410.2,groceries,2025-08-28 08:06:53.888330,device_17,CA,0,user_44
user_37,151.57,groceries,2025-08-27 20:02:53.888340,device_42,UK,0,user_50
user_21,187.47,electronics,2025-08-28 03:02:53.888349,device_41,UK,0,user_116
user_143,82.7,travel,2025-08-28 07:33:53.888358,device_7,TX,0,user_142
user_117,141.59,mobile_recharge,2025-08-27 21:34:53.888367,device_30,TX,0,user_155
user_42,295.31,gambling,2025-08-28 17:42:53.888376,device_8,NY,0,user_103
user_84,278.52,gambling,2025-08-28 13:26:53.888385,device_21,SG,0,user_152
user_97,277.31,mobile_recharge,2025-08-28 03:27:53.888395,device_42,TX,0,user_166
user_102,93.11,luxury,2025-08-28 17:06:53.888404,device_42,TX,0,user_129
user_83,284.98,luxury,2025-08-28 16:56:53.888413,device_33,NY,0,user_94
user_186,360.05,electronics,2025-08-28 01:19:53.888422,device_5,NY,0,user_148
user_36,80.03,luxury,2025-08-28 12:42:53.888431,device_46,CA,0,user_174
user_24,378.56,gambling,2025-08-28 06:44:53.888441,device_6,UK,0,user_84
user_88,376.67,travel,2025-08-28 04:36:53.888451,device_35,NY,0,user_150
user_135,211.09,travel,2025-08-27 18:34:53.888460,device_10,IN,0,user_104
user_23,408.11,travel,2025-08-28 12:51:53.888470,device_8,TX,0,user_133
user_59,123.44,mobile_recharge,2025-08-27 18:57:53.888479,device_36,NY,0,user_179
user_14,323.24,mobile_recharge,2025-08-28 10:35:53.888489,device_31,NY,0,user_69
user_11,113.41,electronics,2025-08-28 13:04:53.888498,device_9,IN,0,user_162
user_82,164.86,mobile_recharge,2025-08-27 19:24:53.888508,device_26,NY,0,user_152
user_131,383.94,travel,2025-08-28 17:28:53.888517,device_43,SG,0,user_5
user_179,210.39,groceries,2025-08-28 16:54:53.888527,device_13,IN,0,user_180
user_10,108.37,luxury,2025-08-28 01:30:53.888536,device_1,TX,0,user_50
user_180,44.91,gambling,2025-08-28 00:54:53.888545,device_11,UK,0,user_11
user_55,80.37,groceries,2025-08-27 20:51:53.888555,device_48,IN,0,user_189
user_73,136.5,gambling,2025-08-28 00:50:53.888564,device_25,CA,0,user_95
user_52,378.31,gambling,2025-08-28 06:51:53.888574,device_13,TX,0,user_81
user_67,199.35,mobile_recharge,2025-08-28 08:32:53.888583,device_29,NY,0,user_83
user_115,303.67,mobile_recharge,2025-08-27 19:21:53.888592,device_33,UK,0,user_169
user_53,96.49,groceries,2025-08-28 05:03:53.888602,device_7,SG,0,user_191
user_53,104.07,luxury,2025-08-28 08:05:53.888611,device_45,SG,0,user_96
user_55,443.89,gambling,2025-08-28 05:57:53.888621,device_30,NY,0,user_142
user_166,314.93,luxury,2025-08-28 09:40:53.888631,device_14,IN,0,user_2
user_7,158.4,electronics,2025-08-28 12:06:53.888640,device_22,CA,0,user_108
user_128,473.66,travel,2025-08-28 07:06:53.888649,device_30,UK,0,user_20
user_155,378.16,travel,2025-08-28 01:53:53.888659,device_36,IN,0,user_21
user_74,398.53,mobile_recharge,2025-08-28 09:48:53.888668,device_5,IN,0,user_198
user_28,442.78,groceries,2025-08-27 21:08:53.888677,device_4,NY,0,user_155
user_71,465.43,gambling,2025-08-28 03:05:53.888686,device_25,SG,0,user_78
user_146,480.8,groceries,2025-08-28 16:27:53.888696,device_24,CA,0,user_51
user_166,99.44,travel,2025-08-28 05:33:53.888705,device_5,TX,0,user_145
user_107,328.54,gambling,2025-08-28 17:05:53.888714,device_8,TX,0,user_179
user_37,135.05,electronics,2025-08-28 14:10:53.888723,device_41,SG,0,user_147
user_175,397.42,travel,2025-08-28 12:19:53.888733,device_1,NY,0,user_182
user_23,363.78,travel,2025-08-27 22:29:53.888742,device_45,IN,0,user_21
user_70,138.68,mobile_recharge,2025-08-27 23:03:53.888752,device_31,NY,0,user_20
user_188,347.44,electronics,2025-08-28 16:03:53.888761,device_26,SG,0,user_101
user_97,19.8,travel,2025-08-28 03:31:53.888771,device_30,UK,0,user_110
user_45,486.59,luxury,2025-08-28 16:46:53.888781,device_43,NY,0,user_132
user_198,438.81,mobile_recharge,2025-08-28 08:40:53.888790,device_47,UK,0,user_120
user_52,401.96,groceries,2025-08-27 19:22:53.888799,device_18,CA,0,user_182
user_61,346.39,groceries,2025-08-27 20:05:53.888811,device_3,IN,0,user_187
user_112,281.68,mobile_recharge,2025-08-28 01:36:53.888821,device_15,SG,0,user_90
user_191,28.41,gambling,2025-08-28 15:15:53.888831,device_39,TX,0,user_39
user_117,411.25,luxury,2025-08-28 12:41:53.888840,device_24,SG,0,user_75
user_96,364.47,luxury,2025-08-28 13:18:53.888849,device_21,SG,0,user_121
user_164,176.66,electronics,2025-08-27 22:28:53.888859,device_26,TX,0,user_102
user_120,491.84,gambling,2025-08-28 13:14:53.888869,device_44,UK,0,user_52
user_173,273.42,gambling,2025-08-28 03:32:53.888878,device_6,IN,0,user_142
user_65,442.96,gambling,2025-08-28 06:02:53.888888,device_42,UK,0,user_163
user_116,378.08,mobile_recharge,2025-08-28 12:40:53.888897,device_3,TX,0,user_27
user_130,459.56,mobile_recharge,2025-08-28 13:19:53.888908,device_39,TX,0,user_9
user_139,318.19,mobile_recharge,2025-08-28 12:50:53.888917,device_37,CA,0,user_160
user_53,413.22,travel,2025-08-28 15:29:53.888926,device_27,NY,0,user_66
user_129,274.28,luxury,2025-08-28 14:44:53.888936,device_37,NY,0,user_76
user_66,467.58,mobile_recharge,2025-08-28 12:39:53.888945,device_48,CA,0,user_117
user_176,356.33,gambling,2025-08-28 01:35:53.888954,device_8,TX,0,user_152
user_188,419.05,gambling,2025-08-27 23:33:53.888964,device_26,IN,0,user_46
user_169,410.58,electronics,2025-08-27 22:35:53.888973,device_23,SG,0,user_84
user_105,345.46,groceries,2025-08-28 10:34:53.888983,device_41,SG,0,user_41
user_117,82.07,mobile_recharge,2025-08-28 11:51:53.888991,device_46,NY,0,user_111
user_130,400.97,travel,2025-08-28 13:21:53.889001,device_5,SG,0,user_162
user_79,124.71,travel,2025-08-28 07:56:53.889010,device_14,IN,0,user_5
user_164,52.81,electronics,2025-08-28 17:28:53.889019,device_2,NY,0,user_113
user_76,64.93,electronics,2025-08-27 19:03:53.889027,device_5,NY,0,user_114
user_65,229.04,groceries,2025-08-28 03:52:53.889036,device_23,SG,0,user_123
user_104,10.23,luxury,2025-08-28 08:02:53.889045,device_22,UK,0,user_35
user_96,108.18,travel,2025-08-27 21:08:53.889054,device_38,UK,0,user_174
user_163,309.33,groceries,2025-08-27 19:06:53.889063,device_32,NY,0,user_30
user_128,163.22,groceries,2025-08-28 09:33:53.889073,device_45,UK,0,user_54
user_99,377.69,groceries,2025-08-28 03:51:53.889082,device_45,IN,0,user_199
user_159,440.91,mobile_recharge,2025-08-28 01:32:53.889090,device_2,UK,0,user_31
user_10,481.57,groceries,2025-08-28 02:04:53.889099,device_17,IN,0,user_167
user_24,46.07,mobile_recharge,2025-08-27 20:44:53.889108,device_7,UK,0,user_174
user_98,375.78,electronics,2025-08-27 21:40:53.889117,device_31,NY,0,user_184
user_83,158.36,mobile_recharge,2025-08-28 02:52:53.889126,device_14,IN,0,user_170
user_106,52.0,mobile_recharge,2025-08-28 13:54:53.889135,device_38,SG,0,user_124
user_200,18.98,luxury,2025-08-28 03:06:53.889143,device_5,IN,0,user_41
user_47,234.27,mobile_recharge,2025-08-27 22:59:53.889152,device_25,IN,0,user_112
user_168,363.54,gambling,2025-08-27 22:17:53.889161,device_8,SG,0,user_17
user_133,248.09,travel,2025-08-28 08:16:53.889170,device_11,NY,0,user_71
user_75,302.55,travel,2025-08-28 14:32:53.889180,device_44,CA,0,user_30
user_20,103.57,travel,2025-08-28 09:46:53.889190,device_1,UK,0,user_65
user_199,373.54,mobile_recharge,2025-08-28 12:15:53.889200,device_50,UK,0,user_141
user_12,154.63,electronics,2025-08-28 06:40:53.889209,device_44,IN,0,user_103
user_127,118.22,travel,2025-08-27 18:21:53.889218,device_8,NY,0,user_158
user_43,73.91,mobile_recharge,2025-08-27 21:37:53.889227,device_37,NY,0,user_20
user_113,250.59,mobile_recharge,2025-08-28 03:36:53.889235,device_2,SG,0,user_175
user_135,449.36,gambling,2025-08-27 20:36:53.889244,device_35,NY,0,user_106
user_108,239.46,gambling,2025-08-28 03:23:53.889253,device_36,SG,0,user_47
user_109,38.13,groceries,2025-08-28 09:18:53.889262,device_43,TX,0,user_167
user_122,203.66,electronics,2025-08-28 13:35:53.889271,device_8,NY,0,user_162
user_42,47.76,electronics,2025-08-27 19:35:53.889280,device_13,UK,0,user_132
user_169,498.28,gambling,2025-08-27 23:15:53.889289,device_17,UK,0,user_22
user_18,485.58,mobile_recharge,2025-08-28 11:57:53.889297,device_38,UK,0,user_70
user_30,282.03,electronics,2025-08-28 11:22:53.889306,device_10,TX,0,user_145
user_35,374.59,travel,2025-08-28 17:54:53.889315,device_24,NY,0,user_162
user_131,395.1,groceries,2025-08-28 00:22:53.889324,device_43,TX,0,user_149
user_150,267.61,gambling,2025-08-28 13:36:53.889333,device_21,CA,0,user_185
user_123,401.61,electronics,2025-08-27 19:37:53.889342,device_31,UK,0,user_57
user_123,110.99,electronics,2025-08-28 05:02:53.889352,device_36,SG,0,user_145
user_161,272.99,groceries,2025-08-28 13:17:53.889361,device_43,CA,0,user_200
user_131,76.97,groceries,2025-08-28 01:58:53.889370,device_33,NY,0,user_107
user_145,86.54,mobile_recharge,2025-08-28 04:10:53.889379,device_41,TX,0,user_118
user_58,414.85,travel,2025-08-28 16:14:53.889388,device_49,UK,0,user_95
user_11,435.98,travel,2025-08-28 17:20:53.889397,device_13,SG,0,user_162
user_186,465.74,travel,2025-08-28 02:55:53.889406,device_39,CA,0,user_22
user_192,454.22,travel,2025-08-27 21:17:53.889415,device_33,UK,0,user_175
user_166,436.58,mobile_recharge,2025-08-28 12:54:53.889424,device_16,IN,0,user_47
user_134,147.38,groceries,2025-08-28 03:30:53.889433,device_39,NY,0,user_34
user_107,37.84,groceries,2025-08-28 13:18:53.889442,device_50,SG,0,user_93
user_11,187.91,travel,2025-08-28 08:41:53.889451,device_30,SG,0,user_43
user_88,155.23,luxury,2025-08-27 21:37:53.889460,device_21,TX,0,user_127
user_121,258.16,travel,2025-08-27 18:47:53.889469,device_38,SG,0,user_174
user_144,462.11,luxury,2025-08-27 21:49:53.889479,device_43,IN,0,user_126
user_36,237.32,groceries,2025-08-27 18:40:53.889488,device_32,TX,0,user_80
user_137,260.91,mobile_recharge,2025-08-28 16:08:53.889497,device_17,SG,0,user_129
user_69,467.41,gambling,2025-08-27 21:59:53.889506,device_33,CA,0,user_200
user_81,463.78,gambling,2025-08-28 10:06:53.889514,device_37,CA,0,user_173
user_90,486.31,electronics,2025-08-28 06:50:53.889523,device_34,SG,0,user_60
user_106,142.87,luxury,2025-08-28 03:48:53.889533,device_43,SG,0,user_7
user_49,385.32,electronics,2025-08-27 18:47:53.889542,device_19,CA,0,user_13
user_176,344.56,mobile_recharge,2025-08-27 23:45:53.889551,device_36,TX,0,user_68
user_53,400.03,luxury,2025-08-28 00:31:53.889560,device_12,NY,0,user_131
user_186,362.76,gambling,2025-08-27 20:29:53.889568,device_16,CA,0,user_62
user_154,396.02,gambling,2025-08-28 12:02:53.889577,device_42,UK,0,user_82
user_96,126.59,travel,2025-08-28 09:02:53.889586,device_37,UK,0,user_75
user_138,173.99,gambling,2025-08-27 21:35:53.889595,device_5,TX,0,user_144
user_32,483.42,luxury,2025-08-28 04:51:53.889604,device_1,NY,0,user_102
user_49,406.94,gambling,2025-08-28 01:23:53.889613,device_30,IN,0,user_36
user_150,411.47,luxury,2025-08-27 22:54:53.889622,device_27,CA,0,user_45
user_69,30.24,travel,2025-08-27 20:50:53.889631,device_32,IN,0,user_12
user_28,240.8,travel,2025-08-28 07:35:53.889640,device_8,CA,0,user_122
user_47,65.84,groceries,2025-08-28 16:52:53.889649,device_5,TX,0,user_121
user_28,276.5,gambling,2025-08-28 13:56:53.889658,device_7,SG,0,user_43
user_176,214.52,groceries,2025-08-27 19:44:53.889667,device_37,NY,0,user_138
user_3,60.16,luxury,2025-08-28 08:49:53.889676,device_19,UK,0,user_101
user_62,119.09,luxury,2025-08-27 21:40:53.889685,device_37,TX,0,user_114
user_142,180.01,electronics,2025-08-28 13:06:53.889694,device_2,IN,0,user_138
user_150,161.78,electronics,2025-08-28 12:25:53.889703,device_25,CA,0,user_193
user_139,310.07,electronics,2025-08-28 15:10:53.889712,device_37,SG,0,user_107
user_158,489.44,gambling,2025-08-28 01:41:53.889722,device_8,NY,0,user_126
user_64,423.46,electronics,2025-08-28 10:01:53.889730,device_30,IN,0,user_131
user_43,446.48,electronics,2025-08-28 08:44:53.889739,device_7,NY,0,user_101
user_62,337.22,travel,2025-08-27 22:29:53.889748,device_39,UK,0,user_112
user_115,110.63,groceries,2025-08-28 15:29:53.889757,device_27,SG,0,user_200
user_114,224.05,mobile_recharge,2025-08-28 05:09:53.889766,device_40,UK,0,user_121
user_6,272.93,gambling,2025-08-28 11:16:53.889776,device_44,UK,0,user_159
user_112,395.85,luxury,2025-08-28 06:35:53.889784,device_21,NY,0,user_8
user_128,256.24,travel,2025-08-28 03:11:53.889793,device_39,CA,0,user_5
user_96,76.54,groceries,2025-08-27 21:46:53.889802,device_45,SG,0,user_76
user_97,88.35,travel,2025-08-28 11:12:53.889810,device_14,TX,0,user_40
user_91,205.53,electronics,2025-08-28 08:21:53.889819,device_15,UK,0,user_19
user_154,439.48,groceries,2025-08-27 18:51:53.889828,device_37,CA,0,user_97
user_166,350.3,travel,2025-08-28 17:32:53.889837,device_25,IN,0,user_24
user_89,182.96,groceries,2025-08-28 01:31:53.889845,device_28,SG,0,user_27
user_115,455.05,groceries,2025-08-28 03:21:53.889854,device_17,TX,0,user_46
user_59,138.22,gambling,2025-08-28 01:56:53.889863,device_11,CA,0,user_141
user_57,427.56,mobile_recharge,2025-08-28 00:37:53.889872,device_39,IN,0,user_41
user_51,423.72,travel,2025-08-28 05:50:53.889881,device_4,CA,0,user_105
user_24,355.02,electronics,2025-08-28 15:07:53.889890,device_40,SG,0,user_176
user_142,29.78,groceries,2025-08-28 00:21:53.889899,device_17,UK,0,user_170
user_39,150.11,travel,2025-08-28 08:46:53.889908,device_12,CA,0,user_199
user_105,159.24,luxury,2025-08-28 16:00:53.889917,device_15,NY,0,user_97
user_159,30.81,mobile_recharge,2025-08-28 12:16:53.889926,device_19,IN,0,user_91
user_121,471.3,electronics,2025-08-28 10:13:53.889936,device_2,CA,0,user_21
user_155,357.7,groceries,2025-08-28 14:49:53.889944,device_18,CA,0,user_19
user_137,66.45,travel,2025-08-27 23:23:53.889953,device_49,TX,0,user_171
user_186,93.57,luxury,2025-08-28 11:54:53.889962,device_16,NY,0,user_59
user_84,428.43,gambling,2025-08-28 00:45:53.889971,device_2,IN,0,user_85
user_130,447.94,travel,2025-08-28 13:40:53.889979,device_11,NY,0,user_150
user_121,82.18,electronics,2025-08-28 10:01:53.889988,device_39,TX,0,user_44
user_147,392.66,travel,2025-08-28 09:53:53.889997,device_30,CA,0,user_109
user_182,59.39,electronics,2025-08-28 12:45:53.890006,device_41,IN,0,user_156
user_194,25.93,travel,2025-08-28 13:38:53.890015,device_1,TX,0,user_196
user_118,266.8,travel,2025-08-27 19:09:53.890024,device_49,UK,0,user_145
user_141,273.03,travel,2025-08-28 00:21:53.890033,device_30,SG,0,user_158
user_134,180.2,luxury,2025-08-27 22:34:53.890042,device_46,SG,0,user_21
user_104,377.06,luxury,2025-08-28 04:22:53.890052,device_11,IN,0,user_194
user_128,67.49,groceries,2025-08-28 11:13:53.890062,device_5,IN,0,user_119
user_95,421.76,groceries,2025-08-27 21:39:53.890071,device_27,UK,0,user_194
user_97,153.26,groceries,2025-08-28 07:32:53.890079,device_32,CA,0,user_73
user_193,12.94,travel,2025-08-27 20:29:53.890088,device_49,CA,0,user_172
user_116,433.27,mobile_recharge,2025-08-28 13:30:53.890097,device_42,TX,0,user_72
user_102,126.02,groceries,2025-08-28 10:31:53.890106,device_29,TX,0,user_9
user_125,202.62,mobile_recharge,2025-08-28 02:24:53.890115,device_24,CA,0,user_4
user_119,69.55,groceries,2025-08-28 09:54:53.890124,device_10,SG,0,user_88
user_26,151.23,groceries,2025-08-28 06:19:53.890133,device_30,UK,0,user_95
user_168,436.7,groceries,2025-08-27 21:51:53.890142,device_19,TX,0,user_118
user_132,278.05,groceries,2025-08-28 01:55:53.890151,device_5,TX,0,user_66
user_85,100.77,luxury,2025-08-28 12:37:53.890160,device_1,NY,0,user_120
user_38,373.45,luxury,2025-08-28 09:04:53.890169,device_4,NY,0,user_91
user_131,113.25,luxury,2025-08-28 05:36:53.890177,device_2,UK,0,user_60
user_104,170.35,luxury,2025-08-28 02:34:53.890186,device_23,IN,0,user_185
user_84,146.04,groceries,2025-08-28 00:38:53.890195,device_38,NY,0,user_142
user_113,380.45,travel,2025-08-28 00:44:53.890204,device_3,SG,0,user_116
user_200,276.25,mobile_recharge,2025-08-27 22:57:53.890214,device_33,NY,0,user_135
user_40,466.81,travel,2025-08-28 07:00:53.890222,device_43,SG,0,user_94
user_113,367.07,mobile_recharge,2025-08-28 09:09:53.890232,device_10,CA,0,user_140
user_196,457.92,groceries,2025-08-27 21:13:53.890240,device_25,TX,0,user_36
user_101,114.02,groceries,2025-08-28 07:56:53.890249,device_1,CA,0,user_7
user_50,212.1,electronics,2025-08-28 04:01:53.890258,device_10,UK,0,user_2
user_141,286.25,electronics,2025-08-28 18:15:53.890267,device_5,CA,0,user_68
user_10,136.43,travel,2025-08-28 16:01:53.890276,device_15,UK,0,user_103
user_43,462.79,travel,2025-08-28 14:23:53.890285,device_6,SG,0,user_132
user_118,406.79,gambling,2025-08-27 21:13:53.890294,device_47,TX,0,user_25
user_121,478.06,gambling,2025-08-27 22:35:53.890303,device_36,IN,0,user_6
user_190,168.65,mobile_recharge,2025-08-28 07:08:53.890312,device_34,CA,0,user_2
user_171,342.57,mobile_recharge,2025-08-27 22:09:53.890355,device_34,SG,0,user_22
user_72,404.06,electronics,2025-08-28 10:33:53.890366,device_2,UK,0,user_177
user_124,139.73,luxury,2025-08-28 08:01:53.890376,device_32,SG,0,user_22
user_104,30.39,luxury,2025-08-28 08:01:53.890386,device_17,NY,0,user_148
user_38,279.73,electronics,2025-08-28 09:47:53.890396,device_30,CA,0,user_123
user_26,350.2,luxury,2025-08-28 05:53:53.890405,device_27,SG,0,user_18
user_103,212.55,gambling,2025-08-28 08:04:53.890414,device_6,CA,0,user_76
user_42,313.41,mobile_recharge,2025-08-28 16:01:53.890423,device_50,TX,0,user_9
user_15,220.63,travel,2025-08-28 13:01:53.890432,device_27,UK,0,user_142
user_8,170.22,gambling,2025-08-28 14:14:53.890442,device_20,CA,0,user_36
user_125,440.16,travel,2025-08-28 04:45:53.890451,device_38,CA,0,user_157
user_104,217.9,electronics,2025-08-28 08:30:53.890459,device_16,IN,0,user_40
user_43,171.38,luxury,2025-08-28 07:07:53.890468,device_38,UK,0,user_179
user_22,54.83,groceries,2025-08-28 17:59:53.890476,device_10,IN,0,user_131
user_110,248.86,groceries,2025-08-27 18:28:53.890485,device_42,CA,0,user_134
user_14,6.03,electronics,2025-08-28 17:10:53.890494,device_9,TX,0,user_2
user_94,340.98,mobile_recharge,2025-08-28 06:05:53.890503,device_43,IN,0,user_130
user_23,25.01,gambling,2025-08-28 07:00:53.890511,device_7,NY,0,user_86
user_150,45.76,groceries,2025-08-27 21:18:53.890520,device_1,CA,0,user_184
user_44,449.04,travel,2025-08-28 14:36:53.890529,device_18,IN,0,user_40
user_75,309.64,luxury,2025-08-28 15:50:53.890538,device_40,TX,0,user_29
user_36,37.15,luxury,2025-08-28 09:24:53.890547,device_11,SG,0,user_55
user_199,351.47,groceries,2025-08-28 01:20:53.890556,device_39,CA,0,user_25
user_177,145.43,travel,2025-08-28 06:43:53.890564,device_43,CA,0,user_85
user_178,238.97,travel,2025-08-28 06:02:53.890573,device_33,TX,0,user_91
user_76,328.48,travel,2025-08-28 04:00:53.890581,device_16,TX,0,user_190
user_171,166.67,electronics,2025-08-28 02:32:53.890590,device_10,SG,0,user_138
user_40,23.21,groceries,2025-08-27 22:13:53.890599,device_8,CA,0,user_140
user_28,499.12,electronics,2025-08-28 13:11:53.890607,device_47,NY,0,user_140
user_73,386.33,mobile_recharge,2025-08-28 07:21:53.890618,device_38,CA,0,user_89
user_184,243.39,travel,2025-08-28 14:05:53.890627,device_42,SG,0,user_140
user_172,278.3,luxury,2025-08-28 07:57:53.890635,device_46,CA,0,user_95
user_122,329.81,gambling,2025-08-28 12:56:53.890644,device_26,CA,0,user_42
user_89,37.7,groceries,2025-08-28 09:40:53.890653,device_25,CA,0,user_92
user_128,234.43,travel,2025-08-28 07:14:53.890662,device_29,CA,0,user_66
user_84,373.91,mobile_recharge,2025-08-28 03:52:53.890671,device_43,TX,0,user_115
user_193,285.45,mobile_recharge,2025-08-28 12:00:53.890680,device_1,CA,0,user_194
user_65,210.82,travel,2025-08-28 06:51:53.890688,device_10,NY,0,user_14
user_36,123.81,luxury,2025-08-28 01:22:53.890697,device_18,CA,0,user_77
user_185,94.35,groceries,2025-08-28 17:58:53.890706,device_41,TX,0,user_99
user_183,174.77,luxury,2025-08-28 05:33:53.890714,device_22,NY,0,user_199
user_27,243.99,luxury,2025-08-28 11:23:53.890723,device_14,CA,0,user_141
user_86,341.78,mobile_recharge,2025-08-28 01:02:53.890731,device_18,IN,0,user_1
user_101,445.35,luxury,2025-08-27 21:22:53.890740,device_40,CA,0,user_33
user_112,386.01,mobile_recharge,2025-08-28 16:56:53.890748,device_30,SG,0,user_120
user_152,275.83,luxury,2025-08-28 02:42:53.890757,device_3,TX,0,user_7
user_86,13.87,luxury,2025-08-27 20:52:53.890766,device_5,UK,0,user_131
user_107,464.88,luxury,2025-08-27 22:45:53.890775,device_15,TX,0,user_22
user_152,115.34,gambling,2025-08-28 08:02:53.890784,device_42,NY,0,user_90
user_59,335.87,luxury,2025-08-28 09:36:53.890793,device_26,TX,0,user_68
user_2,267.72,groceries,2025-08-28 10:42:53.890802,device_29,CA,0,user_84
user_102,6.11,groceries,2025-08-28 15:41:53.890810,device_18,IN,0,user_189
user_140,470.26,groceries,2025-08-28 01:09:53.890820,device_47,SG,0,user_59
user_79,385.61,mobile_recharge,2025-08-28 16:32:53.890829,device_32,IN,0,user_170
user_55,269.37,luxury,2025-08-28 08:28:53.890838,device_50,NY,0,user_81
user_61,463.19,travel,2025-08-27 23:08:53.890846,device_47,TX,0,user_62
user_46,274.81,electronics,2025-08-28 17:47:53.890854,device_44,UK,0,user_190
user_21,167.74,electronics,2025-08-28 01:54:53.890863,device_2,NY,0,user_50
user_34,465.89,mobile_recharge,2025-08-28 09:28:53.890872,device_11,SG,0,user_37
user_75,337.55,travel,2025-08-28 12:45:53.890880,device_28,CA,0,user_80
user_187,86.13,groceries,2025-08-28 08:25:53.890889,device_20,IN,0,user_137
user_178,276.6,groceries,2025-08-28 15:40:53.890897,device_10,NY,0,user_31
user_1,477.02,groceries,2025-08-28 09:03:53.890906,device_12,NY,0,user_134
user_196,228.39,groceries,2025-08-28 01:12:53.890915,device_50,IN,0,user_135
user_120,257.84,travel,2025-08-27 19:28:53.890924,device_40,TX,0,user_180
user_22,181.35,groceries,2025-08-28 06:13:53.890932,device_12,UK,0,user_33
user_49,274.93,gambling,2025-08-28 17:39:53.890942,device_40,NY,0,user_76
user_17,85.33,gambling,2025-08-28 12:48:53.890951,device_34,SG,0,user_156
user_137,101.11,mobile_recharge,2025-08-28 06:17:53.890960,device_2,TX,0,user_144
user_100,397.37,travel,2025-08-28 14:44:53.890969,device_33,UK,0,user_48
user_55,87.92,luxury,2025-08-27 20:31:53.890978,device_31,IN,0,user_174
user_192,350.19,mobile_recharge,2025-08-28 10:32:53.890987,device_43,UK,0,user_29
user_143,386.57,travel,2025-08-28 07:17:53.890996,device_42,TX,0,user_56
user_51,450.49,groceries,2025-08-28 02:49:53.891004,device_13,NY,0,user_77
user_147,180.93,mobile_recharge,2025-08-28 05:34:53.891013,device_42,TX,0,user_37
user_107,376.12,groceries,2025-08-28 07:31:53.891022,device_30,NY,0,user_49
user_35,422.3,luxury,2025-08-28 00:30:53.891031,device_36,NY,0,user_89
user_152,72.21,travel,2025-08-27 23:23:53.891039,device_36,SG,0,user_180
user_195,173.65,luxury,2025-08-28 17:10:53.891047,device_41,TX,0,user_180
user_63,159.47,travel,2025-08-28 08:16:53.891056,device_3,NY,0,user_122
user_15,469.83,mobile_recharge,2025-08-28 13:36:53.891064,device_45,TX,0,user_40
user_98,499.64,gambling,2025-08-28 06:40:53.891073,device_27,NY,0,user_3
user_136,185.07,travel,2025-08-28 07:45:53.891081,device_48,TX,0,user_182
user_105,16.25,gambling,2025-08-28 07:05:53.891089,device_12,SG,0,user_93
user_24,435.4,luxury,2025-08-27 21:42:53.891098,device_39,NY,0,user_133
user_93,61.12,gambling,2025-08-28 06:53:53.891106,device_21,NY,0,user_34
user_47,290.32,luxury,2025-08-28 15:35:53.891115,device_15,NY,0,user_198
user_71,159.19,luxury,2025-08-27 23:48:53.891124,device_6,SG,0,user_119
user_141,467.93,mobile_recharge,2025-08-27 23:38:53.891133,device_20,IN,0,user_146
user_169,152.29,travel,2025-08-28 16:53:53.891141,device_20,UK,0,user_99
user_24,330.66,gambling,2025-08-28 16:30:53.891149,device_9,NY,0,user_10
user_25,474.75,luxury,2025-08-28 18:08:53.891158,device_7,UK,0,user_64
