user,amount,category,timestamp,device,location,suspicious
user_117,398.1,mobile_recharge,2025-08-29 01:29:55.997301,device_42,NY,0
user_127,362.95,gambling,2025-08-28 20:38:55.997309,device_20,TX,0
user_14,395.62,luxury,2025-08-29 02:24:55.997317,device_19,UK,0
user_124,484.94,groceries,2025-08-28 18:37:55.997325,device_18,CA,0
user_127,360.16,mobile_recharge,2025-08-29 07:21:55.997333,device_26,NY,0
user_166,327.83,electronics,2025-08-29 03:26:55.997341,device_32,UK,0
user_9,352.06,mobile_recharge,2025-08-28 15:59:55.997353,device_38,CA,0
user_123,469.31,luxury,2025-08-29 01:27:55.997361,device_35,NY,0
user_63,455.03,travel,2025-08-28 23:34:55.997370,device_22,UK,0
user_29,487.51,gambling,2025-08-28 15:01:55.997378,device_20,SG,0
user_77,46.77,travel,2025-08-29 10:05:55.997386,device_27,UK,0
user_122,293.25,mobile_recharge,2025-08-28 14:38:55.997394,device_23,CA,0
user_21,141.36,gambling,2025-08-28 16:47:55.997402,device_33,CA,0
user_29,443.7,groceries,2025-08-28 14:23:55.997411,device_30,TX,0
user_74,188.5,mobile_recharge,2025-08-28 17:11:55.997419,device_45,SG,0
user_95,430.84,luxury,2025-08-29 08:39:55.997427,device_25,SG,0
user_139,51.58,luxury,2025-08-28 16:50:55.997435,device_35,SG,0
user_47,444.72,luxury,2025-08-29 00:55:55.997443,device_18,CA,0
user_51,133.87,groceries,2025-08-28 20:02:55.997451,device_50,CA,0
user_100,314.03,travel,2025-08-28 14:27:55.997459,device_23,CA,0
user_43,459.76,groceries,2025-08-29 11:37:55.997467,device_41,NY,0
user_55,340.88,electronics,2025-08-28 15:32:55.997475,device_18,SG,0
user_22,347.47,electronics,2025-08-29 09:28:55.997483,device_26,UK,0
user_188,150.05,luxury,2025-08-29 07:32:55.997491,device_37,TX,0
user_189,82.3,gambling,2025-08-29 12:52:55.997499,device_24,CA,0
user_125,366.29,electronics,2025-08-28 17:20:55.997508,device_40,NY,0
user_82,473.53,travel,2025-08-28 16:55:55.997517,device_1,CA,0
user_10,12.56,electronics,2025-08-29 04:25:55.997525,device_37,UK,0
user_78,34.13,electronics,2025-08-28 14:23:55.997534,device_49,CA,0
user_195,294.07,travel,2025-08-28 14:33:55.997542,device_42,SG,0
user_33,98.0,mobile_recharge,2025-08-28 18:30:55.997551,device_44,CA,0
user_23,318.87,electronics,2025-08-28 19:02:55.997560,device_44,UK,0
user_138,487.58,electronics,2025-08-29 02:32:55.997568,device_36,UK,0
user_7,168.68,groceries,2025-08-28 14:36:55.997576,device_5,NY,0
user_169,401.65,gambling,2025-08-28 15:15:55.997584,device_1,NY,0
user_109,187.27,groceries,2025-08-29 01:00:55.997592,device_5,CA,0
user_107,142.72,gambling,2025-08-29 00:55:55.997600,device_12,TX,0
user_86,400.86,groceries,2025-08-29 08:54:55.997608,device_26,TX,0
user_191,294.78,gambling,2025-08-29 03:48:55.997616,device_1,TX,0
user_60,350.97,luxury,2025-08-29 12:39:55.997625,device_17,IN,0
user_45,16.63,electronics,2025-08-28 17:46:55.997633,device_29,UK,0
user_150,485.54,groceries,2025-08-28 23:55:55.997641,device_43,IN,0
user_169,312.06,luxury,2025-08-28 17:27:55.997649,device_25,IN,0
user_89,22.38,mobile_recharge,2025-08-29 01:27:55.997657,device_2,IN,0
user_107,90.77,groceries,2025-08-29 00:38:55.997665,device_12,CA,0
user_106,5.15,travel,2025-08-28 16:10:55.997674,device_11,CA,0
user_194,108.88,luxury,2025-08-29 03:56:55.997682,device_46,SG,0
user_82,47.75,luxury,2025-08-28 22:05:55.997690,device_29,TX,0
user_42,497.98,luxury,2025-08-28 20:46:55.997698,device_17,SG,0
user_107,26.61,groceries,2025-08-29 01:36:55.997707,device_46,IN,0
user_6,72.29,travel,2025-08-28 19:35:55.997715,device_4,CA,0
user_136,187.25,mobile_recharge,2025-08-29 07:54:55.997723,device_31,NY,0
user_36,108.0,luxury,2025-08-29 07:09:55.997731,device_12,IN,0
user_168,7.14,mobile_recharge,2025-08-28 15:38:55.997739,device_28,NY,0
user_154,198.09,mobile_recharge,2025-08-28 22:46:55.997748,device_3,TX,0
user_190,280.53,luxury,2025-08-28 21:59:55.997756,device_14,NY,0
user_48,248.02,groceries,2025-08-28 21:13:55.999418,device_30,NY,0
user_82,286.33,travel,2025-08-28 22:50:55.999476,device_7,CA,0
user_42,192.88,luxury,2025-08-29 10:13:55.999497,device_46,UK,0
user_153,454.58,gambling,2025-08-29 13:20:55.999515,device_38,UK,0
user_197,168.07,gambling,2025-08-28 14:34:55.999528,device_7,UK,0
user_60,493.63,groceries,2025-08-28 23:51:55.999540,device_44,SG,0
user_80,53.03,gambling,2025-08-29 01:49:55.999552,device_32,UK,0
user_133,73.36,groceries,2025-08-28 22:54:55.999562,device_5,CA,0
user_16,80.53,gambling,2025-08-28 17:33:55.999574,device_27,UK,0
user_195,195.53,gambling,2025-08-29 04:38:55.999585,device_37,TX,0
user_51,431.38,mobile_recharge,2025-08-28 15:56:55.999596,device_49,NY,0
user_141,215.95,electronics,2025-08-28 14:22:55.999607,device_41,SG,0
user_120,180.91,mobile_recharge,2025-08-28 17:01:55.999617,device_10,CA,0
user_2,446.09,travel,2025-08-29 13:15:55.999628,device_44,TX,0
user_188,311.27,travel,2025-08-29 06:11:55.999640,device_9,UK,0
user_49,235.25,groceries,2025-08-29 08:39:55.999650,device_2,SG,0
user_16,94.09,mobile_recharge,2025-08-29 02:32:55.999661,device_17,IN,0
user_171,386.6,gambling,2025-08-28 18:45:55.999672,device_39,NY,0
user_124,143.62,gambling,2025-08-28 19:18:55.999682,device_2,UK,0
user_141,482.44,travel,2025-08-29 04:07:55.999693,device_12,UK,0
user_25,446.61,electronics,2025-08-29 10:26:55.999704,device_47,IN,0
user_131,389.9,travel,2025-08-29 02:01:55.999715,device_43,UK,0
user_17,236.09,travel,2025-08-29 00:19:55.999726,device_4,IN,0
user_1,221.17,electronics,2025-08-29 03:08:55.999739,device_3,NY,0
user_122,304.36,gambling,2025-08-28 19:38:55.999748,device_38,TX,0
user_14,222.25,travel,2025-08-29 07:04:55.999757,device_6,TX,0
user_23,189.16,gambling,2025-08-28 16:32:55.999765,device_15,IN,0
user_175,165.55,luxury,2025-08-28 21:55:55.999774,device_33,NY,0
user_36,197.65,mobile_recharge,2025-08-29 02:04:55.999784,device_21,SG,0
user_154,75.76,gambling,2025-08-28 23:53:55.999793,device_3,UK,0
user_123,385.04,travel,2025-08-28 23:26:55.999802,device_8,CA,0
user_170,192.22,travel,2025-08-29 06:44:55.999811,device_32,IN,0
user_46,203.07,gambling,2025-08-29 00:06:55.999819,device_10,TX,0
user_122,472.15,gambling,2025-08-29 09:19:55.999830,device_32,CA,0
user_141,399.42,electronics,2025-08-28 17:54:55.999840,device_42,IN,0
user_176,37.53,gambling,2025-08-29 13:09:55.999849,device_41,NY,0
user_70,451.95,electronics,2025-08-29 04:07:55.999859,device_39,SG,0
user_154,79.88,luxury,2025-08-29 11:42:55.999868,device_9,IN,0
user_40,302.56,gambling,2025-08-29 13:41:55.999877,device_16,IN,0
user_106,87.35,electronics,2025-08-29 07:42:55.999886,device_40,UK,0
user_71,440.47,luxury,2025-08-28 19:01:55.999896,device_36,NY,0
user_150,235.58,electronics,2025-08-28 23:55:55.999905,device_5,NY,0
user_156,32.56,mobile_recharge,2025-08-29 08:43:55.999913,device_49,UK,0
user_40,230.72,travel,2025-08-28 19:11:55.999922,device_19,UK,0
user_121,54.64,mobile_recharge,2025-08-29 01:45:55.999932,device_49,UK,0
user_160,144.72,travel,2025-08-28 19:31:55.999940,device_27,SG,0
user_24,303.93,luxury,2025-08-29 12:13:55.999950,device_34,CA,0
user_84,427.45,mobile_recharge,2025-08-29 08:11:55.999960,device_42,IN,0
user_9,217.62,travel,2025-08-28 17:53:55.999969,device_35,NY,0
user_194,440.1,gambling,2025-08-29 10:28:55.999980,device_26,SG,0
user_181,367.96,groceries,2025-08-29 00:41:55.999989,device_48,UK,0
user_97,465.95,groceries,2025-08-28 18:19:55.999998,device_18,IN,0
user_79,223.44,mobile_recharge,2025-08-29 10:54:56.000007,device_41,TX,0
user_198,341.08,travel,2025-08-28 21:01:56.000017,device_7,SG,0
user_17,307.36,luxury,2025-08-29 11:26:56.000026,device_20,UK,0
user_108,73.41,luxury,2025-08-28 21:53:56.000035,device_44,UK,0
user_117,220.47,mobile_recharge,2025-08-28 21:42:56.000044,device_9,SG,0
user_151,435.27,travel,2025-08-29 02:47:56.000052,device_18,TX,0
user_46,148.23,travel,2025-08-29 02:28:56.000061,device_28,CA,0
user_128,345.01,luxury,2025-08-29 02:40:56.000070,device_33,UK,0
user_167,249.61,luxury,2025-08-29 03:18:56.000079,device_48,SG,0
user_86,48.57,mobile_recharge,2025-08-28 19:57:56.000088,device_8,SG,0
user_133,263.58,mobile_recharge,2025-08-29 03:08:56.000097,device_44,IN,0
user_99,118.02,electronics,2025-08-29 04:03:56.000106,device_48,IN,0
user_21,414.84,groceries,2025-08-28 16:52:56.000115,device_32,CA,0
user_79,280.12,electronics,2025-08-28 17:24:56.000125,device_19,UK,0
user_156,65.92,travel,2025-08-28 15:24:56.000134,device_23,SG,0
user_164,103.59,travel,2025-08-29 04:11:56.000143,device_28,CA,0
user_152,208.6,mobile_recharge,2025-08-28 22:20:56.000153,device_14,NY,0
user_108,53.97,mobile_recharge,2025-08-29 00:18:56.000162,device_20,IN,0
user_160,440.85,luxury,2025-08-29 08:52:56.000170,device_44,IN,0
user_102,168.3,luxury,2025-08-28 23:15:56.000179,device_35,CA,0
user_179,274.32,mobile_recharge,2025-08-28 18:37:56.000188,device_31,TX,0
user_198,133.37,travel,2025-08-29 09:59:56.000197,device_8,UK,0
user_195,473.09,groceries,2025-08-29 10:12:56.000206,device_47,SG,0
user_128,197.04,electronics,2025-08-29 07:35:56.000216,device_43,SG,0
user_59,321.14,gambling,2025-08-29 08:10:56.000224,device_21,IN,0
user_77,392.42,mobile_recharge,2025-08-29 10:45:56.000233,device_42,TX,0
user_45,261.53,gambling,2025-08-28 20:41:56.000242,device_28,UK,0
user_177,10.15,travel,2025-08-29 12:56:56.000251,device_21,CA,0
user_77,398.53,gambling,2025-08-28 14:22:56.000261,device_3,CA,0
user_145,424.43,electronics,2025-08-28 22:18:56.000270,device_15,UK,0
user_159,276.35,luxury,2025-08-29 09:17:56.000279,device_25,UK,0
user_60,483.76,mobile_recharge,2025-08-29 04:43:56.000288,device_21,NY,0
user_87,322.26,luxury,2025-08-29 12:09:56.000297,device_16,SG,0
user_100,69.65,mobile_recharge,2025-08-28 17:59:56.000306,device_34,IN,0
user_109,252.96,groceries,2025-08-29 08:47:56.000315,device_34,SG,0
user_25,42.46,electronics,2025-08-28 20:02:56.000324,device_43,IN,0
user_115,482.69,mobile_recharge,2025-08-29 12:15:56.000333,device_50,CA,0
user_49,193.15,luxury,2025-08-28 22:45:56.000342,device_34,CA,0
user_190,229.39,electronics,2025-08-28 16:13:56.000351,device_50,NY,0
user_58,400.67,electronics,2025-08-28 22:21:56.000360,device_49,UK,0
user_89,57.19,groceries,2025-08-28 23:24:56.000368,device_36,IN,0
user_97,476.13,groceries,2025-08-28 20:53:56.000377,device_14,CA,0
user_96,398.91,electronics,2025-08-29 12:16:56.000387,device_42,SG,0
user_199,457.43,travel,2025-08-28 17:38:56.000395,device_16,UK,0
user_185,168.4,luxury,2025-08-29 11:08:56.000404,device_2,CA,0
user_114,435.35,electronics,2025-08-29 12:17:56.000417,device_8,UK,0
user_47,399.62,gambling,2025-08-29 07:23:56.000425,device_12,CA,0
user_29,108.29,electronics,2025-08-28 22:23:56.000435,device_7,CA,0
user_114,456.42,mobile_recharge,2025-08-28 15:26:56.000444,device_27,SG,0
user_78,42.26,gambling,2025-08-29 06:51:56.000453,device_41,TX,0
user_141,141.94,travel,2025-08-29 03:55:56.000462,device_31,IN,0
user_158,437.18,electronics,2025-08-29 06:58:56.000471,device_26,CA,0
user_6,287.6,mobile_recharge,2025-08-29 03:00:56.000480,device_38,SG,0
user_175,172.16,groceries,2025-08-28 19:06:56.000489,device_10,IN,0
user_50,73.12,mobile_recharge,2025-08-29 12:13:56.000500,device_26,CA,0
user_134,220.5,mobile_recharge,2025-08-28 16:57:56.000509,device_31,TX,0
user_81,271.42,electronics,2025-08-29 10:48:56.000518,device_2,UK,0
user_4,142.04,mobile_recharge,2025-08-29 11:28:56.000527,device_39,UK,0
user_14,15.62,groceries,2025-08-29 06:25:56.000535,device_17,NY,0
user_56,211.07,mobile_recharge,2025-08-28 15:33:56.000544,device_30,CA,0
user_158,404.87,groceries,2025-08-28 14:03:56.000552,device_18,NY,0
user_98,270.76,travel,2025-08-29 01:05:56.000561,device_26,NY,0
user_67,295.02,electronics,2025-08-28 19:13:56.000570,device_9,NY,0
user_21,483.96,electronics,2025-08-29 08:38:56.000579,device_48,UK,0
user_10,48.83,luxury,2025-08-28 16:07:56.000588,device_6,CA,0
user_64,125.19,groceries,2025-08-29 05:13:56.000597,device_3,IN,0
user_114,231.9,gambling,2025-08-28 18:52:56.000606,device_1,TX,0
user_102,384.95,travel,2025-08-28 20:55:56.000615,device_3,TX,0
user_3,425.97,electronics,2025-08-28 15:32:56.000624,device_33,UK,0
user_105,213.39,mobile_recharge,2025-08-28 18:12:56.000632,device_20,NY,0
user_153,418.97,travel,2025-08-28 22:19:56.000641,device_40,CA,0
user_167,290.11,mobile_recharge,2025-08-28 22:46:56.000649,device_26,TX,0
user_9,68.79,groceries,2025-08-28 17:50:56.000658,device_5,TX,0
user_156,479.78,luxury,2025-08-28 23:09:56.000668,device_24,SG,0
user_2,460.75,groceries,2025-08-29 04:36:56.000677,device_48,NY,0
user_70,340.0,electronics,2025-08-28 23:12:56.000686,device_9,IN,0
user_108,216.03,electronics,2025-08-29 04:30:56.000695,device_37,SG,0
user_101,141.3,electronics,2025-08-29 11:56:56.000705,device_32,UK,0
user_26,218.65,groceries,2025-08-28 17:01:56.000714,device_49,IN,0
user_86,493.2,gambling,2025-08-29 04:26:56.000723,device_48,CA,0
user_26,85.19,electronics,2025-08-29 01:57:56.000732,device_44,TX,0
user_72,252.36,groceries,2025-08-28 17:06:56.000741,device_19,IN,0
user_80,162.97,gambling,2025-08-28 17:40:56.000750,device_37,SG,0
user_87,386.48,mobile_recharge,2025-08-29 10:20:56.000758,device_31,CA,0
user_183,201.8,mobile_recharge,2025-08-28 22:10:56.000767,device_48,NY,0
user_145,311.13,luxury,2025-08-29 01:08:56.000776,device_39,UK,0
user_50,497.72,luxury,2025-08-28 21:11:56.000785,device_15,IN,0
user_135,120.45,electronics,2025-08-29 13:39:56.000794,device_24,UK,0
user_49,271.62,travel,2025-08-28 18:20:56.000803,device_26,CA,0
user_200,201.72,luxury,2025-08-29 10:45:56.000812,device_22,UK,0
user_171,354.69,groceries,2025-08-28 21:35:56.000821,device_37,TX,0
user_180,331.91,gambling,2025-08-29 06:28:56.000830,device_13,SG,0
user_78,420.08,luxury,2025-08-28 16:11:56.000839,device_23,CA,0
user_87,254.81,gambling,2025-08-29 11:39:56.000849,device_46,IN,0
user_167,49.14,gambling,2025-08-28 17:19:56.000858,device_41,SG,0
user_103,48.56,mobile_recharge,2025-08-28 20:19:56.000867,device_27,IN,0
user_194,415.91,mobile_recharge,2025-08-28 13:49:56.000875,device_15,CA,0
user_67,50.46,gambling,2025-08-28 19:49:56.000884,device_42,CA,0
user_46,76.61,mobile_recharge,2025-08-28 22:09:56.000893,device_32,NY,0
user_135,62.16,gambling,2025-08-29 07:24:56.000902,device_30,CA,0
user_114,233.64,electronics,2025-08-29 12:55:56.000910,device_47,CA,0
user_124,300.9,luxury,2025-08-29 12:52:56.000919,device_39,SG,0
user_138,136.43,groceries,2025-08-29 10:04:56.000928,device_28,NY,0
user_94,100.89,mobile_recharge,2025-08-28 14:50:56.000937,device_26,NY,0
user_89,286.43,groceries,2025-08-29 05:36:56.000946,device_25,SG,0
user_184,320.67,groceries,2025-08-28 21:31:56.000955,device_48,SG,0
user_12,373.86,luxury,2025-08-29 01:28:56.000963,device_24,CA,0
user_142,196.59,electronics,2025-08-28 15:00:56.000972,device_33,UK,0
user_4,465.97,mobile_recharge,2025-08-28 14:34:56.000981,device_41,IN,0
user_97,207.42,luxury,2025-08-28 17:12:56.000992,device_1,SG,0
user_67,350.18,mobile_recharge,2025-08-29 06:33:56.001001,device_44,SG,0
user_58,445.8,groceries,2025-08-29 09:20:56.001011,device_4,TX,0
user_78,256.19,mobile_recharge,2025-08-29 09:09:56.001021,device_36,UK,0
user_127,146.03,travel,2025-08-28 19:11:56.001030,device_36,IN,0
user_31,168.49,electronics,2025-08-28 18:46:56.001038,device_18,TX,0
user_103,56.66,groceries,2025-08-29 12:49:56.001047,device_22,IN,0
user_38,90.55,gambling,2025-08-29 07:57:56.001056,device_35,CA,0
user_101,140.55,gambling,2025-08-29 04:19:56.001065,device_32,IN,0
user_194,56.26,electronics,2025-08-29 07:42:56.001074,device_48,UK,0
user_27,90.76,luxury,2025-08-29 04:06:56.001084,device_47,SG,0
user_152,201.98,groceries,2025-08-28 16:13:56.001092,device_23,UK,0
user_120,478.05,groceries,2025-08-28 22:06:56.001100,device_27,CA,0
user_91,249.35,travel,2025-08-29 02:28:56.001109,device_10,UK,0
user_38,443.64,luxury,2025-08-29 05:09:56.001117,device_37,CA,0
user_118,252.78,travel,2025-08-29 04:17:56.001125,device_27,TX,0
user_55,218.53,electronics,2025-08-29 12:06:56.001134,device_43,UK,0
user_133,375.38,electronics,2025-08-29 11:46:56.001142,device_7,NY,0
user_142,420.43,travel,2025-08-28 18:49:56.001151,device_25,CA,0
user_159,321.01,groceries,2025-08-29 11:01:56.001160,device_45,CA,0
user_172,209.67,luxury,2025-08-29 08:23:56.001168,device_3,NY,0
user_199,323.03,gambling,2025-08-29 08:52:56.001177,device_5,SG,0
user_43,302.45,gambling,2025-08-28 21:00:56.001185,device_20,CA,0
user_4,139.32,travel,2025-08-29 09:33:56.001194,device_30,UK,0
user_54,356.01,gambling,2025-08-29 08:33:56.001202,device_9,UK,0
user_52,360.82,gambling,2025-08-28 20:21:56.001211,device_20,NY,0
user_27,360.88,groceries,2025-08-29 08:46:56.001219,device_40,CA,0
user_137,498.97,luxury,2025-08-28 19:06:56.001228,device_11,TX,0
user_18,469.53,mobile_recharge,2025-08-29 09:04:56.001236,device_19,NY,0
user_103,423.51,luxury,2025-08-28 16:10:56.001245,device_39,UK,0
user_19,153.08,groceries,2025-08-29 02:39:56.001254,device_11,SG,0
user_107,66.12,luxury,2025-08-29 05:08:56.001263,device_16,CA,0
user_13,5369.4,mobile_recharge,2025-08-29 13:17:56.019947,device_10,NY,1
user_125,221.09,groceries,2025-08-28 17:32:56.001280,device_2,UK,0
user_166,76.51,electronics,2025-08-28 17:54:56.001290,device_29,CA,0
user_159,17.92,travel,2025-08-29 01:26:56.001298,device_45,UK,0
user_113,158.66,gambling,2025-08-28 16:36:56.001307,device_34,NY,0
user_200,485.87,travel,2025-08-28 20:55:56.001315,device_2,SG,0
user_173,320.59,luxury,2025-08-28 20:57:56.001324,device_17,TX,0
user_182,319.52,luxury,2025-08-29 03:51:56.001332,device_20,NY,0
user_147,5.98,luxury,2025-08-28 19:09:56.001341,device_32,UK,0
user_19,431.12,groceries,2025-08-29 01:53:56.001349,device_29,IN,0
user_144,87.95,gambling,2025-08-28 17:06:56.001358,device_20,UK,0
user_48,306.23,gambling,2025-08-28 17:52:56.001367,device_27,SG,0
user_194,186.12,travel,2025-08-28 15:48:56.001376,device_1,SG,0
user_153,399.36,groceries,2025-08-29 03:55:56.001384,device_30,IN,0
user_74,390.72,electronics,2025-08-28 23:54:56.001393,device_5,UK,0
user_72,308.69,groceries,2025-08-29 09:02:56.001403,device_40,CA,0
user_85,19.04,travel,2025-08-28 14:48:56.001412,device_4,UK,0
user_182,127.94,mobile_recharge,2025-08-28 18:30:56.001422,device_4,UK,0
user_120,442.46,groceries,2025-08-28 13:57:56.001431,device_10,UK,0
user_143,188.77,gambling,2025-08-29 06:48:56.001439,device_1,TX,0
user_155,88.02,travel,2025-08-29 04:32:56.001448,device_35,CA,0
user_161,447.25,electronics,2025-08-29 07:22:56.001457,device_31,NY,0
user_172,5.17,luxury,2025-08-28 23:26:56.001465,device_46,CA,0
user_95,306.44,travel,2025-08-29 10:46:56.001474,device_2,IN,0
user_198,146.3,mobile_recharge,2025-08-28 20:12:56.001483,device_12,NY,0
user_127,435.07,groceries,2025-08-29 13:13:56.001491,device_13,SG,0
user_42,35.06,electronics,2025-08-28 17:13:56.001500,device_39,SG,0
user_111,486.04,luxury,2025-08-28 19:35:56.001508,device_49,IN,0
user_96,188.22,mobile_recharge,2025-08-29 08:51:56.001516,device_32,CA,0
user_60,231.43,mobile_recharge,2025-08-29 02:01:56.001525,device_38,SG,0
user_154,274.51,mobile_recharge,2025-08-28 22:55:56.001534,device_26,NY,0
user_186,85.66,electronics,2025-08-28 21:18:56.001543,device_34,SG,0
user_24,365.64,electronics,2025-08-29 07:11:56.001552,device_16,TX,0
user_52,82.59,gambling,2025-08-29 03:28:56.001561,device_25,IN,0
user_122,354.63,luxury,2025-08-28 22:02:56.001570,device_10,SG,0
user_43,85.44,gambling,2025-08-29 03:05:56.001578,device_22,NY,0
user_100,147.78,electronics,2025-08-28 20:26:56.001586,device_27,TX,0
user_32,156.17,gambling,2025-08-29 03:47:56.001595,device_5,TX,0
user_176,222.56,travel,2025-08-28 15:35:56.001603,device_20,SG,0
user_65,39.5,gambling,2025-08-29 08:02:56.001612,device_47,SG,0
user_47,405.83,groceries,2025-08-28 19:45:56.001620,device_28,IN,0
user_162,399.72,groceries,2025-08-28 23:37:56.001629,device_1,TX,0
user_127,447.83,mobile_recharge,2025-08-28 15:36:56.001638,device_5,UK,0
user_53,391.66,electronics,2025-08-29 00:47:56.001646,device_29,TX,0
user_34,245.98,gambling,2025-08-29 13:24:56.001655,device_12,TX,0
user_141,265.77,electronics,2025-08-28 23:50:56.001663,device_38,CA,0
user_147,160.45,mobile_recharge,2025-08-28 17:13:56.001671,device_18,UK,0
user_128,369.12,travel,2025-08-28 21:50:56.001679,device_39,SG,0
user_87,257.61,luxury,2025-08-29 11:58:56.001687,device_47,TX,0
user_156,32.07,electronics,2025-08-29 09:52:56.001697,device_45,IN,0
user_43,440.0,mobile_recharge,2025-08-29 00:17:56.001705,device_46,UK,0
user_88,333.52,electronics,2025-08-29 00:24:56.001714,device_12,SG,0
user_29,417.52,electronics,2025-08-29 10:41:56.001722,device_49,NY,0
user_17,263.36,electronics,2025-08-29 01:26:56.001730,device_22,SG,0
user_43,263.49,travel,2025-08-28 21:13:56.001739,device_6,SG,0
user_152,293.24,groceries,2025-08-28 20:07:56.001748,device_8,CA,0
user_52,50.29,groceries,2025-08-29 07:56:56.001756,device_42,CA,0
user_6,289.14,travel,2025-08-29 01:54:56.001764,device_24,UK,0
user_50,465.55,electronics,2025-08-28 18:48:56.001772,device_46,UK,0
user_163,475.5,gambling,2025-08-28 21:53:56.001781,device_27,IN,0
user_163,77.11,luxury,2025-08-29 11:32:56.001789,device_28,NY,0
user_119,72.53,electronics,2025-08-28 17:17:56.001799,device_4,TX,0
user_185,213.66,electronics,2025-08-28 23:52:56.001807,device_17,NY,0
user_37,431.46,mobile_recharge,2025-08-29 00:03:56.001816,device_19,TX,0
user_66,54.8,gambling,2025-08-28 17:37:56.001825,device_42,CA,0
user_118,381.93,groceries,2025-08-28 15:49:56.001834,device_5,SG,0
user_196,193.21,travel,2025-08-29 09:30:56.001843,device_43,TX,0
user_135,373.33,electronics,2025-08-28 20:35:56.001851,device_15,NY,0
user_22,274.72,electronics,2025-08-29 08:02:56.001860,device_45,CA,0
user_63,431.74,gambling,2025-08-28 16:58:56.001869,device_34,SG,0
user_185,480.25,travel,2025-08-28 16:23:56.001877,device_43,CA,0
user_2,69.17,luxury,2025-08-29 05:13:56.001886,device_10,IN,0
user_156,392.91,luxury,2025-08-29 01:41:56.001894,device_17,IN,0
user_40,40.85,travel,2025-08-29 03:38:56.001902,device_9,IN,0
user_133,469.46,mobile_recharge,2025-08-28 21:23:56.001911,device_50,CA,0
user_103,158.35,gambling,2025-08-29 08:46:56.001919,device_29,UK,0
user_46,153.51,groceries,2025-08-28 22:34:56.001928,device_48,TX,0
user_72,436.0,electronics,2025-08-29 02:05:56.001937,device_17,SG,0
user_50,104.69,gambling,2025-08-29 12:44:56.001945,device_40,UK,0
user_61,492.34,electronics,2025-08-29 07:30:56.001953,device_5,UK,0
user_96,32.65,gambling,2025-08-28 17:56:56.001962,device_12,NY,0
user_58,57.34,luxury,2025-08-29 07:47:56.001970,device_46,IN,0
user_183,127.6,travel,2025-08-28 19:38:56.001980,device_47,NY,0
user_176,345.21,luxury,2025-08-29 01:54:56.001988,device_41,SG,0
user_88,246.51,electronics,2025-08-28 16:15:56.001997,device_43,CA,0
user_158,376.06,gambling,2025-08-29 07:41:56.002006,device_38,CA,0
user_158,426.16,gambling,2025-08-29 07:01:56.002014,device_19,SG,0
user_158,222.53,mobile_recharge,2025-08-29 10:43:56.002023,device_22,CA,0
user_81,277.52,groceries,2025-08-29 10:01:56.002032,device_31,IN,0
user_52,234.51,gambling,2025-08-28 21:32:56.002040,device_27,NY,0
user_193,385.42,luxury,2025-08-29 13:31:56.002048,device_42,UK,0
user_18,248.01,luxury,2025-08-29 06:56:56.002057,device_23,IN,0
user_112,13.65,mobile_recharge,2025-08-28 15:33:56.002065,device_34,CA,0
user_83,214.24,luxury,2025-08-29 08:50:56.002074,device_3,UK,0
user_44,475.95,groceries,2025-08-28 17:41:56.002083,device_15,UK,0
user_149,190.8,travel,2025-08-29 00:02:56.002092,device_30,IN,0
user_160,13.24,mobile_recharge,2025-08-28 18:57:56.002101,device_4,NY,0
user_4,234.61,luxury,2025-08-29 01:12:56.002110,device_29,NY,0
user_104,448.19,luxury,2025-08-29 10:24:56.002118,device_20,NY,0
user_46,174.16,luxury,2025-08-29 00:37:56.002126,device_34,CA,0
user_80,87.59,gambling,2025-08-29 07:23:56.002135,device_12,UK,0
user_9,47.72,groceries,2025-08-28 17:18:56.002143,device_41,CA,0
user_117,491.3,gambling,2025-08-28 16:09:56.002152,device_15,UK,0
user_137,369.79,luxury,2025-08-29 02:32:56.002160,device_21,NY,0
user_96,296.24,mobile_recharge,2025-08-29 04:06:56.002169,device_29,CA,0
user_111,101.36,travel,2025-08-28 16:53:56.002177,device_43,CA,0
user_84,343.87,electronics,2025-08-28 17:19:56.002186,device_28,CA,0
user_184,343.46,travel,2025-08-29 07:07:56.002194,device_12,UK,0
user_165,318.82,luxury,2025-08-29 11:06:56.002204,device_27,CA,0
user_41,299.4,mobile_recharge,2025-08-29 01:53:56.002213,device_6,NY,0
user_174,400.43,electronics,2025-08-29 12:54:56.002221,device_21,CA,0
user_169,133.12,electronics,2025-08-29 07:56:56.002230,device_20,IN,0
user_130,275.68,mobile_recharge,2025-08-29 02:56:56.002238,device_45,NY,0
user_123,35.13,travel,2025-08-28 20:36:56.002247,device_33,NY,0
user_147,499.74,mobile_recharge,2025-08-28 14:24:56.002255,device_13,IN,0
user_72,108.61,travel,2025-08-28 20:03:56.002264,device_12,CA,0
user_149,310.96,gambling,2025-08-28 21:49:56.002272,device_48,TX,0
user_81,377.0,luxury,2025-08-29 09:57:56.002281,device_20,TX,0
user_131,119.29,travel,2025-08-28 17:14:56.002290,device_38,SG,0
user_104,134.19,electronics,2025-08-29 12:13:56.002298,device_21,IN,0
user_67,261.81,electronics,2025-08-29 04:50:56.002307,device_34,SG,0
user_6,64.57,groceries,2025-08-29 03:56:56.002315,device_18,NY,0
user_110,383.71,luxury,2025-08-29 08:02:56.002324,device_43,CA,0
